id,text,label
12055248504,#digiday per Tremor study DEMOGRAPHIC and CONTENT CATEGORY are most important to advertisers w online video campaigns,0
2679673201,I am so sick of looking at cars. Ugh!!!!,0
2000496900,"Wow BIG forest fire burning near my town,  whole house smells like woodsmoke, yuk!  My allergies insist on repeating ""FUCK YOU"" to me",1
12198981908,freaking asthma attack on the road...cool,1
12724667502,Men get you pregnant and blow smoke up your ass,0
4079032305,"constant reminder ? without talking about the shit we'll never get thru it . I'm sick of just going with the flow, shit needs to be disc ...",0
27099390408,"Someone please, sing this love-sick melody. Call my name if you're afraid. I'm just a kiss away.",0
3518766400,"I hate cats, and I'm allergic to cats but all the cat posts on my Tumblr dashboard are pretty funny.",0
15447801,"even een wijntje....ben zelf dol op Chardonnay (Chileens), Vendejo (Spaans), Fleury.....",1
24871932006,@hamza_gunr *slits wrists* we haven't done this in a while. Really helps release the pain,0
23948152709,Daaamn that girl with the flashes was hella fiine even tho she was ugly,0
16047657601,Not feeling good. Stupid headache.,1
13458882214,I wanna finally quit smoking but I'm scared I won't succeed... Any advice??,1
18287611508,This headache sucks!,1
18496640913,"happy birthday dad,! except for this damn headache today was a qood day&quot;)",1
9623826204,Traffic sick!,0
23971564402,About to watch the Last Exorcism hopefully I won't have nightmares lol jk,0
10545583205,"Went to Hope Fashion Show for Cancer to see my survivor friend model. Ended up with silent auction ""winnings"". Lots of $ to cancer today!",0
16945457214,@omglolo aww she is messed up she dont wanna get sick,1
25948125501,@hanaowen Omg you druggie! Step away from the cough syrup please!!,1
17933845111,OUCH sunburn,1
15820617108,"lol, jim jones flow sucks which gives me a headache",0
15520192908,finally loved Doctor Who for the first time this series! It's only taken 10 weeks!,0
12652211701,"Caption to photo of pregnant Sumatran rhino in Indy:""raised hopes that species is breeding in the wild"". Hopes?How else did she get pregnt?!",0
5262842510,I've combined computer study w exercise ball.  I'm a genius!  LMAO,0
15573106905,Explaining Doctor Who to a ten year old when he doesn't know who Van Gogh was it hard,0
26076935905,@lilwatchergirl hard for employers to know what is and isn't impairment related to make decisions on staff issues. eg hangover or migraine,0
3274574204,"@mrssisco That could be a real pain in the ass,hope he was wearing a cup.",0
3679304701,"Temperature: 20.9°C, Wind: NW, 5 knots (ave), 10 knots (gust), Humidity: 60%, Rainfall (hourly) 0.0 mm, Pressure: 1018 hPa, falling slowly",0
24545129200,"""My Grace is sufficient for you. My strength is made perfect in weakness."" Thank you God for working through our inabilities.",0
7848641812,@amandabynes you need a back massage?,0
3066658902,@Phonzo29 i cant butler nurse jones williams n moore talkn loud bout old music n chris snoring!,0
8948365210,@iamfifteen @lil_kjo NO MORE MEAN POKING THE SICK PERSON WITH THE DEAD PHONE. xD,0
8186326312,@leyla_kai This is the week when the movie mania begins! Enjoy it to the max and let us know whats good :),0
8741000309,went through a whole box of tissues a bag of cough drops and bottle of dayquil awesome. . .,1
4606089409,I guess ppl don't get texts no more *COUGH,0
16083970513,@AbbyDaFleur are you goin to walk on the beach with me and tia???,0
25348822607,@RaIdErNeLsON WHATS THE WORD SICK PUP..HOWS IT GOING OVER THER!,0
5101160703,"Volunteers search for old civil war planes...Civil War Planes?, Statistics show that teen pregnancy drops off significantly after 25...",0
22305507402,I have a headache. Another burger or straight to ice cream?,1
8642059803,@CopperSoul *choking*,1
6099720513,Happy Food Coma. &lt;3,0
25793453808,"you done seen my crime's, know you looking at my shine. feel my pain and my suffering as you look in my eyes.",0
11922573007,What's that burning smell? Wait that's my trousers doused in cat pee,0
12180211610,I dont know what Ignition by R. Kelly sounds like without the remix treatment. Is there a plain old Ignition?,0
11979049507,"After 2 boot camps N 1 day off I've now been taken off the ""disabled"" list N put on the ""in pain"" list. Yea!",1
8661884113,"If Mallory toops sends another tweet that says sick, I'm going to bitch slap her the next time i see her!!",0
4814918203,OHH SNAP! KELLI PULLED THE STEROIDS CARD!!!! OMG!!! DIS IS GETTIN GOOD!!!!!,0
4516727310,"Oh This chickkkk, Keeps having kids without, knowing she was pregnant.",0
27079811907,Damn sister came home and saw me in pain gave me some medacine that knocked me the hell outtt ugh I love my fam #ThomasSisters,1
9305109508,@paisleyofficial Is there a song you're sick of singing/playing yet?,0
10838362707,Smh gotta headache!! Smh Lol,1
8536977704,"Great having wireless on the bus, but it does make me a bit travel sick. Ugh.",1
6456985101,"//Touch down in the cold black top, hold on for the sudden stop. Breathe in the familiar shock of confusion and chaos...//",0
3400585011,If in thirst one drinks water from a cup one sees the Divine in it. Those not in love with That will see only their own faces in it! - Rumi,0
26669269703,@PiNkiiLee right bc I'm sweating lol,0
9530016704,@moodswingingmom he's trying to disinfect you??? are you sick? LOL,0
27233350818,The #Dis-Chem Foundation just donated 150K to the Parkhurst Primary school to employ a librarian! #702. Thanks to all the sick people! ;-),0
4473086010,Ughhh home sick today I hate not being at school!!!!!!!! I miss my friends !!!,1
22284718100,It iggs the ish out of me for people to cough or sneeze near me w/o covering their mouth. I immediately start exhaling for at least 20 secs,1
6378843001,""" #Prochoice"" is NOT about choice, rights, or freedom. It is ALL about #Abortion. It is only about #Abortion. Protect Women from Lies.",0
11676574013,"@Charisma_Monroe hey... it's my weakness, well one of them.",0
3960077511,@Petronella we were all in confusion as marshalls were packing up when had to get SC sign out! guessed at LH but no real idea twas him.,0
16794827212,"Be careful, however, that the exercise of your freedom does not become a stumbling block to the weak.",0
2058417703,"Since they know it's not good for them why do people stay in it......just saw somebody smoking, how crazy!",0
23097226004,Damn. Brittany Murphy and her husbund died of pneumonia 5 months apart.,1
8084805014,First celeb spotting - mario lopez. Haha,0
7185089203,@LegendCeo Hi my name is Shawnie - I am a licensed massage therapist please give my office a call for appt 205-682-8577,0
13064825614,"1 in 1,000 Canadian babies, toddlers, children and teenagers below the age of 16 live with juvenile arthritis. www.walktofightarthritis.ca",1
11329908905,"@vlc411 even Superman has to see a doctor now and then,  u know. :B",0
2225790803,@mgiant Call Sars?,0
7687963507,To much pressure I wish time was frozen,0
16342127704,"Obama rocks. I am SO sick of MSNBC commentators discussing his ""emotionality."" That isn't even a word. Let's all be happy with ""smart.""",0
14060739108,"Not flushing toilet every time.  Saves on water.  Also, when saving,men, don't run the water the whole time. Frugal n green, can be done.",0
9572451905,"Temp: 39.2°F - Wind: 20.6mph - Pressure: 1021.2mb - Rain: 0.00"" - Forecast: Settled fine #weather www.moutoncoveweather.com",0
13383220006,"@Valhallababy sorry, but you're not allowed man flu, only men are allowed to see a tunnel with a light at the end, with a cold!",0
18058800001,"she said ""-nods head- oh, ur a drunk."" ""Let me get the lil munchkins with the cocaine on 'em."" Lmao",0
9013077203,Sick. Bt a little Better !. I hate Having Cough !!,1
14884150205,"Meditation, higher heights",0
13367550414,I had no idea that a headache could last 11 hours... UNTIL NOW!,1
19429413203,there are only two motivationin life : pain and pleasure,0
5300756504,'If every n#gga in you click is rich/ your clik is rugged/ no one will fall cause everyone will be each others crutches'....,0
4062423613,Two weeks now without caffeine -- it's official.  And as of two days ago I actually started feeling totally fine without it.,1
18367473805,"No Running today, but I did stretch, a good stretch.  I feel so much better.  Now on to schedule my Massage!",1
14874467000,"trying to stay up and watchthis game, but the migraine is winning right now.",1
26577641409,@natuRALchel_c uggh I'm sorry! I love being half bald!,0
21069919301,"Friday the 13th blues: $600 spent fixing brakes on my car, plus miscellaneous pain and suffering. Otherwise so far, so good.",0
7259525012,"oh yea. this is a shoutout to everybody who went to church tonite just to say they brought the year in good, but goin clubbing afterwards!!",0
9351310103,@BjornAmundsen Sick stuff.,0
4108488607,do yall females have any back pain after doggy style sex? just wondering...,0
3968673410,"Hey pregnant chick smoking in front of the burrito place, just how do you find a brand classy enough for ya?",1
22716393104,I think I'm about to be sick ...bitch do better,0
2562617200,Still reeling from an excess of caffeine. Going to bed. Hopefully some music will calm me enough to sleep.,0
25329310005,H.A.T.E.R.S= Having Anger Towards Everyone Reaching Success,0
16790687011,OUCH. OMG I took a nap and my drugs wore off and now I am in soo much pain. HELP!,1
16424545611,"I digg all my followers.

Now let's get naked and play doctor :)",0
3832772609,"Wheres the real Hip Hop, Im tired of Shit Hop of now days like for an example T-pain, lil wayne etc. that shit aint Hip Hop.",0
10319424307,Placebo soundtrip,0
10427137306,@donttrythis just don't stare at any raw bitmaps today... I heard that Snow Crash stuff is a real pain XD,0
23122354506,"ew, im sick :(",1
2438284100,"Just Got My Braces Off! Finally, After Five Years! My Teeth Feel So Weird",0
23163012506,@nsull16 youve done before! plus your the only sick freak to put nude ron jeremy as my background,0
12001617914,"@justinbieber we are sick of all rumors about you. we know they arent true, cause we believe in you, cause we're beliebers &lt;3",0
6325103002,I'm #addicted2 Condoms Condoms CONDOMS!,0
24990871407,Eez funny because open-heart surgery not easy at all! Oh ho!,0
8638096105,Great... I feel like I'm getting sick.. Time to overdose on vitamins and purell,1
12555596701,@princessweezer ....has been battling bone cancer for 8 years. My oldest brother died from bone cancer.,1
4728683801,"@H_boogie Ouch, I used to feel his pain back then.Poor guy..until he started a boy group and he was on some Mike Jones..they were all on him",0
12366211205,"If I watch enough episodes of ""House,"" will it make my headache go away?",1
2049689102,grreat. jus got a headache and im slighty hungry.,1
24328415609,been sweating for the last  50mins but the pedometer says i onlY burned 140kcal-UNFAIR!!!!,1
26895805109,Bye bye fever dong,1
3785272901,"groans .... oh god why do i drink myself silly at times, headache just wont go away, still drink makes things better for now lol",1
8365858913,"The more I talk and write to my friends, the clearer the picture becomes. This is my self-revelation spurting through my confusion.",0
15432744608,"So, am I allowed to just stay in bed today?It hurts to move, &not just little pain, it's stabbing pain. Ugh. This sucks. =/ Happy friday! =)",1
15579806613,program has come to an end...please hug a love today. You know I love me tweet fam to pieces! #CSD2010 #cancer,0
10061158200,Pain nourishes courage. You can’t be brave if you’ve only had wonderful things happen to you.-Mary Tyler Moore,0
7141330007,The Presidents Of The United States Of America - Lump - 07:57 PM visit www.RadioTAGr.com/WNYC to TAG this song,0
11992873403,studying up today. my allergies are going breserk!,1
7578996912,I'm very sick of railbusses now. And them sick of trains. I want one thing not one then the other. Its annoying.,0
9103530002,watching Glee's Jayma Mays as a sick lesbian on House,0
17433856702,Negotiating Beltway traffic with a migraine. Not recommended.,1
15750223214,@Bfriedopfer ahh i see. thanks. wow confusion o_0,0
6270971209,"I'm not into working out. My philosophy is no pain, no pain. -George Carlin ☺",0
13940675105,"@Lynnmaxx I don't like to bring food here, I don't want to make the chemo patients sick from the smell, they are very sensitive to smell.",1
4442558702,"@Sum_Wun BTW it is recommended to keep Lithium Ion batteries charged, unlike other types they lose capacity faster if you let them drain.",0
11382997006,Gotmy braces off&besides 4my teeth hurting when iwas getting them takenoff myears were bleeding caz SeanKingston wasplayin durinthis process,1
5553738406,@sarahbatz I had a friend @ an old job who was under the AC vent & brought a blanket to work but still got sick all the time. I feel 4U :-(,0
6574159209,@djeddiedeville Your a pimp when your side gal apologizes for getting pregnant by her own husband&lt;----LMFAO!,0
12409814004,"@lizabethann11 Wow, that's crazy. I imagine, though, that he only has a couple allergies so SOON you can eat something more. I hope! Hugs.",1
5650492102,Nancy Pelosi says universal healthcare is their Christmas present to America. Can I just get a lump of coal? Please?,0
25530571903,My nigga just told me he got his sick suck for a hour long #stfu,0
10995205004,"Went out to fill the bird feeders, raw, wet, snow, and wind. Chills fingers! #Maine",0
16569100603,"Feeling sick. Laying low, drinking tea, and reading my Bowie bio. x",1
2023918801,Enough with the swine flu! Aren't there any actual problems on this Earth? Really!,0
3680681908,Tia and I spent two days in South Beach...ate at Lario's today.,0
3060061609,"so sick, so sick, of being tired, and oh so tired of being sick!",1
11578936608,@johnbcannon its all it its ever it its never ever it it see i am burning it it is burning untilll,0
11782090701,OW. Ive got a pain in my sinus :(,1
4160570313,I'm sick of people being irresponsible with their roles. I wish I can quit everything.,0
16148811813,"Nephew recovering well from surgery, Caleb is better - please keep praying for other family health stuff.  WLS starts two weeks from today!",1
11954598309,Poll: What's your favorite clubbing cocktail? I LOVE Patron on the rocks w/soda & lime. It makes me a way better dancer. ;),0
8623703301,@BLAQUEBARBI3_ yeah u love urself some (money)...lol and I most certainly will and what day for sure are u have ur surgery on?,1
14756254104,@chirlygirly she said she'll take anything but sharp chedder and swiss.that bee was trying to kill me.im allergic!,1
4465307705,Looks like the celebrations from the last three days have got to me... sitting back at home with a mild fever.....,1
9268502705,I need less headache right now.,1
5514206913,@houstonboy wait til u hear me soar on that bitch oyeah elevation in action no landings!,0
15834696513,"""When I Grow Up from Fever Ray playing now on 101.9-2 Detroit.""",0
14528670502,Ugh this sucks I got a headache !,1
18480770307,"If someone could set up a Joe Buck vs. Joe Morgan cage match to the death, I'd greatly appreciate it. TIA.",0
10869286310,I'ma be pissed if I'm sick for PAXEast. Gotta knock this shit right out.,1
13647358410,@AmandaPlease_  dagg why is everyone gettin sick :( feel better tho amanda,1
2294993904,"@GirlsWithWings 11,500 MSL for winds. Keep eye out for convective sigmet 41C + pressure systems and cold front. Be careful out there! 122.0!",0
15473285405,I feel sick D:,1
10784132309,"I like Nova's defensive posture already, tho. Much mroe active, continuing high ball pressure. Once Samhan gets it, they're in trouble tho",0
19394282304,@ALipizzi It's ur exercise plan - catch up if you can.,1
5806122305,"aight im feein relaxed now,,no more pressure",0
5220542100,neighborhood halloween party cancelled due 2 swine flu. we were actually going to skip it for that reason (it's going around here big time).,0
15349559603,Amazing how much work is still needed to do even right after my surgery.,1
3283209313,"Its really easy to get sick this month. Take care, hapsuu!",0
7313334506,just got back from the gym... good way to start the new year with some exercise,1
15576954301,"@whatestate Nice break in routine thanks R, weather ain't bad either! Mike is keeping home fire burning, how's you?",0
8856168208,@COSMOCRAZEE awh...well I am sure he will be fine.:) dies he have asthma? If it gets worse take him to the hospital?,1
9521426108,its not cool workin wen ur sick!!! :(,1
17662045605,"we're all part of the same, sick little games, and i need a get away (8) &lt;3",0
12430638701,i hope i dont get sick like i was this morning again 2moro. mom will be uber pissed XP,1
24002573406,Lunch at Le Pain,0
2196626200,"NEW Sage Francis ""Sick of Wasting"" album download available FOR FREE on the front page of www.strangefamousrecords.com (via @SageFrancisSFR)",0
2288526203,is ready for the headache to go away now. Maybe I should go to sleep...,1
14060902310,"@SaraMarieFtw I didn't think it was too bad, though it did give me a bit of a headache after 2 minutes!",1
10844859104,So fucking sick of feeling fat and stupid and ugly.,1
5038521914,ok why is RIPKanyeWest trending?? i know they didn't go and kill kanye now. this is some sick practical joke. haha,0
12005974607,I can't even take this pain anymore. I just want to scream.,1
4581839914,@LouNava when's the breast cancer walk?,0
9482944102,#UnoThem1s were I did no work over half term and now its just caught up and piled on me #headache,0
3079823311,"Doctor, doctor, can you see I'm burning burning?",0
5871354811,"At tha doctor wit my fam.
..*d.kyle*..",0
9484266004,@johnnyteater @supersjbroaddus downside mom-in-law w/ alzheimers:  she's shocked every time she finds out her daughter married a black man,1
17738804907,Longer periods of uninterrupted sleep with the anti-snoring pillow.,1
20360147800,@brylynnglambert -.- bleh &gt;&lt; i have a headache .,1
19523491203,I'm actually surprise I haven't gotten a headache from not having mountain dew for about 4 days now... but I still am gonna go crazy.,1
11920340005,Watching Kitchen Nightmares with Gordon Returns [revisit],0
4638789300,Sudafed is my favorite thing ever. Second only to Excedrin Migraine.,0
11297017108,To make the most of the longer days and get some exercise at the same time take the bus or train! Visit www.traveline-cymru.info for details,1
10211523103,is thinking OMG 12 more sleeps until the Reading 1/2 marathon and I still have man-flu.,1
5279203809,@Jessimplicity ew parkview i forgot you understand my gwinco pain,0
26494847206,@lisenbury Enjoy your massage! I'm plan to listen to the recording as I walk to teach yoga. You are my nourishment in the midst of BIG week!,0
20592166601,@shadream oh I've been drooling over that game for months. I'm DYING for DCU!,0
22822847804,My hair used to be long until I cut it... #fuckouttahere bitch you was born bald! #liesgirlstell,0
3355008007,@HannahBanana_26 i didnt get sleep cuz i was doin some research on an idea and i got cramps,1
22821093109,#Np T-Pain - Long Lap Dance,0
8373876306,@TheKiaXperience tell me about it havent been sick for 3 years i feel like 8 truckloads of shit,1
3360039414,@Milesjorellivai I know right..that Swine Flu is a B*tch!,0
8057696800,@lightning890 That's ok. It's more just a lack of appetite/feeling yuck. Not really nausea or anything. I actually have a really sensitive..,1
13564466606,I need some anger management!!!! ASAP!,0
8245721211,The initial weight loss benefits of the flu are short lived. That's a good thing since having an appetite is a sign of recovery.,1
18719036201,ok i have to log off my baby is going sick right now... She wants some attention be back later...,0
12059360405,@nicolepassion yeh they're pretty sweet! I got the bald guy today. Was bit bad. Sorer than the last time lolz,0
19632775903,"Not fasting and first time eating at Sumbangsih Mulia, having soto si Amni!",0
9350182810,goin for a pedicure and back massage 2m @ beautyspotsalon... looking forward 2 some R&R ;),0
12043112407,"i feel sick, i need to chill!",1
10830318909,"Lemonade, Marigolds, New friends, Open minds and open hearts, Peace, Quincy (our dog), Rain, Suzuki (our cat) -- love this exercise #LOAchat",0
8641543003,@HOTTVampChick Are your lungs burning? HIIT makes mine feel like they're on fire!,1
15758691603,laffter will help cure cancer because laffing is the medicine to everything,1
14956299307,@raven_christina at least your spidey senses aren't tingling.,0
3371320814,"@_Deeeee haha i meant i need to go to bed at the same time, get up earlier, eat right, exercise so i dont feel so sluggish& lack motivation!",1
9291965709,FMLFMLFMLFMLFMLFMLFMLFMLFMLFML. I HAD TO BE SICK TODAY.,1
3771178512,suffering silenty in pain . I need to have surgery soon,1
15150514404,"@Miachel Whoops on @TweetDeck  Good luck! Last summer, I would get my running in before sunrise, still sweating bullets in the dark...",1
17274333403,"@christinebpc @dpringle I found out about the $250 thing w/first MINI. Didn't air up tires every month, they ran low, got bald- hello $$$.",0
10603156911,"On the news- woman trying to gain weight to 1000 lbs.- ""Other than diabetes and fibromyalgia, she's relatively healthy."" Other??? WTF?",1
7161429313,there is a reason why i would never EVER go into counseling or clinical psych. peoples problems tire me..... i have enough of my own thanks,0
2718585303,Aha! Mom and dad are too concerned about my cold now. They want me to consult doc to ensure i don't have swine flu :P,1
4297179403,#whateverhappenedto gettin caught 4 dry hunching n the back of da coat closet?? I miss my sick twisted childhood :'(,0
10318610402,Huuu headache :'(,1
12933421510,Having a much needed massage at Bersih Sehat Mayestik...,0
17511878711,@SexyMinxXx init and I'm pretty sure they dnt frown upon teenage pregnancy,1
10420601005,@caroleagent That's stunning. Caught between stomach drop of #2 - so glad you're safe - & giddiness of #1. Hope your weekend is relaxing.,0
9030006305,OMG I HAVE THE WORST HEADACHE N I WANA KNO Y THE HELL THESE MFZ TALKIN SO FUCN LOUD ON THIS FONE,1
9457551307,"@bbchealth Obesity needs to be treated like Alcoholism... with community/family/social identification, awareness, and enforcement.",1
15015534603,Been watching BBC exclusively for the past 6 days. Watching Doctor Who now. :3,0
4395718610,"SOS! Pregnant woman about to give birth stranded! 908 Aristotle St.Vista Verde Village, Cainta, Rizal - having regular contraction -from FB",1
21363415202,Great! Now I have hiccups!! Arggghhhh..,1
4404960113,@fullcircle_mel That's what the donkeys do in Pokio...Ummm...Pinnochio-smoking donkeys. Niiiice. Forgot about that.,0
11394235310,I hope I don't get sick! My anniversary is tomorrow!,1
4839406212,"@jonmgreen at least cut fastfood.  gl on the caffeine, i tried yesterday, made it to 3pm... today? 1130",0
16240794600,I'm gooooiiinnnggg doooowwwnnn *yawning*,0
14703465304,I forgot how much antibiotics upset my stomach.,1
3390041401,@nsaidi Eye pain is one of the many symptoms of Swine Flu. I'm just sayin'.,1
4937694706,@gscottoliver and I'm only a little bit here.  Whew that ibuprofen is strong stuff!,1
7280954010,I'm dehydrated. Somebody come quench my thirst.,1
12787498802,a nice massage to make my arm feel better. yes,0
2321036504,@vote_no yeah using winston will help your cause for sure... *cough*,0
14448175405,"@campbellclaret great article on depression, Janet Street-Porter is a disgrace.",1
17108871305,I'm going to need major anger management classes after all the jerk drivers I've encountered today.,0
3275644105,"o my gosh kourtney kardashian is pregnant an is due around christmas just like kendra is..coincidence much,aw",0
9552788406,@TheRaeRaeStar ur lucky my mom is a bitch when im home sick,1
3454782204,i am soooooooo sick of having my home overrun  by construction-type people,0
5509755908,Today is going to be a day of Doctor Who & research.,0
27536372207,Blowin #KUSH wat u smoking smellin reely normal!,0
4372497213,Where the fuck is my Cramp's record?!? I will murder someone...,0
2864032601,"Partly Cloudy and 64 F at Flint, Bishop International Airport, MI: 
Winds are West at 9.2 MPH (8 KT). The pressure is 1009.9 mb and the h..",0
10340024814,sick and tired ):,1
5897911709,"@furiouStylez [cough] let's just say ""real recognize real"" ? lol",0
9940872502,@Jsluv13 well since you got there early you can run over here and pick me up and then go back to the eye doctor. Lol,0
14757329210,@obaadepoju @HolidayMbadiwe @HilarieRod aooarently Spartacus has cancer so season 2 bn delayed...however a 6 episode prequel is in the works,0
14573370708,This is all happening minus sun-cream. So what I have thought every year was an allergy to sun-cream actually isn't.,1
12177878112,Head aches :( sooo nored someone text me :),1
5240232306,@kerryme car is fine-just a dent. Just a real pain in the arse now since I have to deal with my insurance.,0
4375483513,@torianddean Sorry to hear you are all sick :-(  Luckily we haven't been hit yet!  Fingers crossed!!  Feel better soon,1
17095851210,"@SamsungFirmware Flashed to F7... its flashes successfully, but does not boot after the S logo... :(",0
26866214501,The say sleeping early is good for you...screw that! I slept at 17:00 and woke up at 01:20 with severe disorientation,1
11097242814,im sick of my tweet counts gettin fucked upp.,0
15524701309,@StevKushington I knew you had the flu or something,1
2924097908,I am feeling: delirium,1
14341352411,It seems like everything in my house starts and ends with yelling. It is a good thing we are not prone to ulcers.,0
5146722307,"@Bronagh_McA I went to 2 laast summer for the burning up tour. I went to one in Connecticut, but I went to the Boston one with out tickets",0
14158402302,"Ooer, got a little grumpy all of a sudden. I don't like my doctor you see. And if he tries to give me a hard time, I'm not gonna take it",0
17075644603,"#IReallyWishThat Girls would stop getting pregnant, its not cute..You're still a child... its like Children giving birth to children.",0
11668103804,"@weightwhat Oh, she's getting a massage at Massage Envy right now right next door. #ppwv2",0
7297375102,"had an awesome time last night with HS friends and totally unplanned, independent clubbing lol",0
25613273009,I woke up wit pain on the right side of my mouth... I hate having tooth aches! My mom might make me go to the dentist smh :(,1
22493846403,"@Cricketina13 Probably fine. I'm a pretty big stickler for waiting at least 6mths but more for protecting the gut, allergy concerns.",1
7286367806,"Done all the major assignments for my course, now to sit and have anxiety attacks until the marks come back on these last two.",0
4976562513,NUN BOERED WIT A HEADACHE WAITIN TA C IF DA KID GETTIN OUT MONDAY OR NOT!!!!!!!!!!,1
7469065607,Tie game...you see the doubt in the clipper players faces?...I LOVE those expressions,0
3747288210,"No one should die because they cannot afford health care, and no one should go broke because they get sick.",0
14663058704,Bskinny Coffee and Nuvogene Tea by Boresha International are confirmed to assist fat burning weight loss ; order Bskinny Coffee and Nuvogene,1
11219834711,it blows my mind when I see some people started smoking since high school o.o it's just weird to see,0
4052087103,"as long as the wheels are turning, as long as the fires are burning, as long as your prayers are coming true, you better believe it...",0
17438027604,brused rib = lots and lots of days of pain,1
13765951,writing a response to the dream meme and found a new internet marketing friend through my blog - a woman!,0
13572180505,"Two teen-age boys talking about Twilight action figures: ""Dude they made an Edward! Can imagine what sick things are going to happen to it?""",0
16474631700,@JasonBradbury I feel your pain. Heathrow T5 is my second home these days.  It was packed yesterday that's for sure. Glamorous it's not!,0
11704530604,"#listeningto ""Drag"" by Placebo.",0
26802865401,"I am having trouble sleeping, have a loss of appetite and irritated skin. This means I am either an unwell animal, have cancer or AIDS :o :(",1
18178571606,"@retrogrrl =D At least yours tells you. I get the silent treatment, then when next we meet, she goes on strike. Passive aggressive mole.",0
10610480901,"Wish I followed ma sis' bus yesterday, bops see gurlssss... Dis ma Bus is kinda boring! *Yawning*",0
11429598412,@Lance2pt0 pregnant like Arnold Schwarzanegger (im sure thats the wrong spelling of his name so ima jus call him terminator #mucheasier) #af,0
13179265104,Smh the way I'm tweeting I'm gonna have arthritis with I wake up in the am :(,1
17820527008,So brd feeling sick. Losing my voice and just want to sleep all day!,1
3643461405,"didn't go to claires, went to asda and got doctor pepper, chocolate spread and bubble BAFF.  yeah great. dat iz not too bad actually.",0
6476617204,"I &lt;3 braggy Christmas letters.We all need a good stroke of the ego.Next year I will send one, only mine will have the words f*ck & u in it.",0
14432488414,ASTROLOGICAL NEWS : G K Pillai predicts that Government would defeat Maoists #malnutrition #ArundhatiToy,0
4993891903,"Lunchtime racquetball with Ron today. Playing while fasting--should be interesting. Wait...I said ""interesting"" last time--got whupped! #fb",0
26336817500,watching DejaVu en HD,0
5391747300,Has an 8 yr old on Day #2 of the Flu.  :(,1
2766185101,Go Green!  Except for gangrene.,0
11827155807,@rhondapittman 12 cent? I don't get that? What's his beef with them? Is he allergic?,0
5201131811,"Newswise has an HIV/AIDS special wire coming up, Nov 13.  do you have AIDS research, features, or experts you want to promote?",0
10837691511,"Apparently when you are a 'sick' child, crappy stuff happens to you. This might be why I have to breath out my mouth,smh",1
9354608711,"Glow in the dark condoms are the new hype, deal with it ladies&lt;3",0
4048414710,"Thinking healing thoughts for my friend and board member Julie, who had major surgery two days ago. Glad her post-op recovery is going well.",1
6566700407,"Sniffing and got a headache, looks like its coming back :(",1
2351390201,"Is getting my cervical cancer vacination, it's going to be a long day...",1
15788938713,I'm sick of this...,0
21435735301,#MySummer2010 Ended W.Ah Banq Cuz Meeh & MY Lovess Wass Gettin Activee On Bald Headed Hoes ahaa !,0
16572956902,"ZodiacFacts: #ZodiacFacts A #Cancer Women: Selective, passionate and won't ever let you go",0
17923140010,"I wish people would realize how stupid smoking & drinking is, espeically underage.",0
8654849306,"@xgypsiex ugh man I hate that, ill send you likee some tea or or some of thar thera flu crap",1
16885576503,*currently: sittn n tha dark! Not bcuz tha power went off..but bcuz I'm n deep meditation*,0
16371310503,Jun 17 2:37am : ISS over CHICAGO : from 22 above NW to 21 above N for 1 minute at 24 deg max elevation #iss,0
15668867600,"@chrisfromracine Howdy Chris.  Except for the headache and backache, I am not doing too bad.  How's by you??",1
9261899103,"Massage Envy believes everybody deserves a great customized massage, so we've made relaxation convenient. 18 locations in the Metro area",0
8212712305,@themaxehrich is freaking a cutie!!! Yes my sister agreed with me when we where watching the Pregnancy Pact!! Love of my life .. =),0
7298542600,"@starchildluke I would, but she is allergic. I want to shock her, not kill her =P",1
10816133514,i love the belt i got 2day its SICK AS,0
25996256406,@Wally_W3st you must have just made some sick shit,0
10580345103,"Heiress, Socialite and Celebrity Shoe Designer Aruna Seth to attend Legende Celebrity Art Teens Unite Cancer Charity Art Auction in London's",0
3368349111,@ComedyBint ah ha!! my sort of thing....is this a regular 'ache' you get or out of the blue-type pain??? x,1
2946504206,Moving info over to the new site is a pain. It will be easier to update now that I'm using #Joomla. I can even use an iPhone app to admin.,0
6443858811,@Walkuo I kno.   #Insomnia  LOL,0
5659232206,"@shrimponbarbie lmfao. i was like, is that supposed to have braces?! lolll",0
27516907798,@radyawong fever :( thanks,1
5127617407,"Miley Cyrus; had the swine flue? :o Cody Linley said, miley told him that she felt sick last month and has now the swine flue.",1
24777557301,do u want a cigarette... erm no.. why what are you scared of.. erm cancer!,1
26010642806,"Make exercise a reward, rather than a punishment. Think about how u feel at the end of a run & use that 2 motivate yourself -Pete Cohen",1
17950614808,@WillSliney I'm going! But no one wants to come with me! @BenMcCool is claiming sick! LAME!!!!,0
4513904009,Smith spotting!,0
8416096506,"""Doctor My Eyes"" from the album ""Jackson Browne"" by Jackson Browne",0
5052948905,@tahninial Also I feel totally like that whole convo was orchestrated to promote The Good Wife in some sort of shameless plugging exercise,0
12540950806,"are all of you as sick as me of ""debates"" about 3 or 4 on every fuckin day now?",0
4102130206,"Odd how blowing one's own horn can feel so much like choking one's own chicken.    ...sorry, ladies.",0
3992463705,"&lt;--- loved Patrick Swayze.  So sad he has gone, but his pain is over.  It had been rough for him.",0
